Text,Label,AiTypeNormalized,CategoryNormalized
aheyd habeen talaado bishii september sanadkii 2019 elizaveta prigozhina barta tiktok soo dhigtay muuqaal walaac uga muujineysay sida uga xumeyd shaqo laaanta heysatay markii kacday maalintii xigtay heshay badan 10 codsiyo imtixaan qaadayo maamulayaasha arkay muuqaalkeeda muujinayo shaqo laaanta tiktok nolosheyda ayuu baddalay ayay tiri elizaveta prigozhina gabadh da yar faaiday nidaamka lagu baahinayo muuqallada dadka shaqo doonka ee careertok kuwaas qaarkood shaqo dhex helay bartan iyada jirtay godoon shaqo laaan baahsan uu sababay safmarka covid19 labadii sano ee lasoo dhaafay barta tiktok noqotay goob muhiim dhalinyarada raadsadaan shaqooyinka hal dhigga careertok daawatay muuqaallada lasoo dhigay badan 70 milyan waana bar sii kobceysa bood instagram boggan oggolow instagram macluumaadka macluumaadkan daabacay instagram waxaan dalbanayenaa fasaxaaga hor inta aan furin laga yaabaa inay isticmaalayaan cookies farsamooyin kale hadii aad bahato akhri instagram xeerarka cokie kan saabsan xogta gaarka hor inta aadan aqbalin aad aragto xogta guji aqbal soco aqbal horayna soco digniin suuragal macluumaadka dad kale jiraan xayaysiin dhammaadka instagram boggan tiktok lafteedu way dareentay isbeddelkan bishii july 2021 bilawday tiktok resumes barnaamij tijaabo oggolaanaya dadka inay soo dhigaan muuqaallo muujinaya khibradahooda xirfadahooda shaqo toos ugu diraan maamulayaasha raadinaya shaqaalaha inkasta barnaamijka tijaabada uu socday kaliya hal bil tiro kamid shirkadaha wax shaqaaleysiiya kamid yihiin target dukaamada iibiya badeecadaha tafaariiqda shirkado kale qayb qaatay barnaamijkan dadka shaqo doonka ahaa soo gudbinayeen muuqaallo uu socday hal dhigga tiktokresumes kaas kusoo bandhigayeen xirfadahooda,HUMAN,HUMAN,Unknown
guddoomiyaha golaha shacabka baarlamaanka federaalka soomaaliya mudane maxamed sheekh cusmaan jawaari bilowga kulanka baarlamaanka uu sheegay mooshinka baarlamaanka soo gudbiyeen ee ahaa dhowrista xasaanadda baarlamaanka wali diyaar yihiin guddoonka barlamaanka xildhibaannada baarlamaanka intaasi kaddib uu akhrinta saddexaad mariyay sharciga maareynta musiibooyinka iyadoo baarlamaanka uu sharcigaan dib ugu soo celiyay guddiga arrimaha gudaha baarlamaanka guddoomiye kuxigeenka guddiga arrimaha gudaha ee baarlamaanka daahir amiin jeesow sheegay sharcigaan uu kooban yahay 12 qodob isla markaana qodobadiisa badanaa uu hadlayo ahmiyadda helo sharciga maareynta musiibooyinka khadiijo maxamed diiriye mid xildhibaanada baarlamaanka sheegtay haweeka xildhibannada mideysan yihiin hanaanka geeddi socodka siyaasadda dalka guddoomiyaha baarlamaanka maxamed sheekh cusmaan jawaari sheegay doorka haweenka ee dhanka siyaasadda uu qeexan yahay dastuurka,HUMAN,HUMAN,Unknown
mikel arteta rajo weyn muujiyey mustaqbalka arsenal ee garoomada tababaraha kooxda arsenal mikel arteta aaminsan kooxdiisu garoomada kusoo laaban doonto iyadoo cudud tayo wanaagsan sidii ahayd hor hakadkii tartammada kubadda cagta kasta xanuunka coronavirus uu sababay muddo laba bilood ciyaaruhu xidhnaadaan haddana arteta arkaa muddadan fursad dahabi uu dib ugu dhisay maskaxda jidhka ciyaartoydiisa fursadda barashada xidhiidhka ciyaartoyda arteta xilka hayay muddo saddex bilood kaliya hor intaan tartammadu istaagin sheegay inuu muddadan weyn uga faaiideystay xidhiidhka shaqsiga ee uu leeyahay xiddigaha kooxda isagoo arrintaas hadlayay yidhi xidhiidhka tooska waxaan joogto ula hadlayay ciyaartoyda mararka qaar goonigooni mararka kalena dhammaantood isku mar ii ahayd fursad aan dhab barto dabeecadahooda sida fekerayaan maadaama markii aan imid aanan helin wakhti filan aan dhex galo iskuduubnida wadahadalladan caawiyey xoojiyo kalsoonida dhaxaysa tababaraha ciyaartoyda taas aasaas dibusookabashada kooxda fadhida kaalinta sagaalaad ee miiska kalasarraynta dhismaha jidhka dhiirigelinta gudaha fogaado ciyaartoydu lumiyaan taamyeelashada naadiga diyaariyey qorshe tababar casri ciyaartoydu gurigooda fuliyaan waxaanu leenahay koox tababareyaal takhasusay jidhdhiska kuwaas joogto ula socda hawlaha ciyaartoyda ma sahlana qofku isaga kali qol dhex tababarto laakiin ciyaartoydu muujiyeen dhiirigeliso sare inay yihiin kuwo weyn isku kaalmeeya xilligan adag ayuu raaciyey arteta gunaanad inkasta aan wali cayimin xilliga rasmiga ee filayo horyaalku dib bilaabmo farriinta arteta ee socota taageerayaasha gunners mid xambaarsan rajo kalsooni ballanqaaday kubaddu dib rogmatay dunidu arki doonto arsenal duwan tii hore leh midnimo awood farsamo xoog badan sidii lagu yaqaanay,AI,AI,Unknown
jamaahiirta kooxda liverpool xalay kulmay cabsi walaac xooggan kadib markii weeraryahankooda muhiimka mohamed salah uu dhaawac soo gaaray intii lagu guda jiray ciyaartii lahaayeen newcastle united dhacdadan timid xilli ciyaartu maraysay qaybtii labaad waxaana gaar naxay markii salah uu muuqday mid miyir doorsoon isla markaana aan awoodin inuu caadi uga kaco garoonka shaqaalaha caafimaadka ee liverpool degdeg uga falceliyay xaaladda iyagoo garoonka soo galay qiimeeyaan dhaawaca soo gaaray ciyaaryahanka intaasi keentay ciyaarta hakad geliyo muddo kooban iyadoo taageerayaasha ciyaartoyduba weyn uga welwelsanaayeen xaaladdiisa waqtigaas aad hadal hayay suuragalnimada dhaawacu uu yahay mid culus kastaba ha ahaatee wararka dambe ee soo baxay gudaha kooxda noqday kuwo farxad leh dejiyay qalbiyada taageerayaasha dhaqaatiirta liverpool guulaystay inay xaaladda mohamed salah degdeg xakameeyaan waxaana xaqiijiyay dhaawaciisu uusan ahayn mid halis sida markii hore maleynayay ugu muhiimsan laga maarmay cisbitaal qaado taas muujinaysa xaaladdiisu tahay mid deggan salah sidoo kale sheegay inuu dib helay miyirkiisii buuxda isla markaana uu awood yeeshay inuu hadlo shaqaalaha caafimaadka xubnaha kale ee kooxda intaas dheer caadi ugu dhaqaaqay qolka labiska halkaas uu sii daawaday daqiiqadihii ugu dambeeyay ee ciyaarta taas calaamad kale muujinaysa inuu xaaladdiisu hagaagay kadib ciyaarta mohamed salah kulmay tababaraha liverpool jurgen klopp dhow uga waraystay xaaladdiisa caafimaad sida uu dareemayo sidoo kale ciyaartoyda kale ee kooxda tagay hubiyaan xaaladdiisa taas muujinaysa midnimada isgarab istaagga dhex jira kooxda guud ahaan inkastoo jirtay cabsi weyn dhalatay dhaawaca salah haddana wararka wanaagsan ee saabsan xaaladdiisa noqday kuwo farxad geliyay jamaahiirta liverpool hadda filayaa sii wado socodka xaaladdiisa ogaado goorta uu buuxda ugu soo laaban karo garoomada balse xaaladdiisa hadda mid rajo leh deggan,AI,AI,Unknown
arbaco june 27 2012 hol habeenkii xalay weyn xusay magaalada hargeysa munaasibad heer sare soo agaasimay lagu xusayey maalinta calankii ugu horreeyey ee soomaaliyeed taagay 26 june 1960 xafladdan dhacday xarunta madaxtooyada somaliland ahayd mid soo qaybgaleen masuuliyiin sare waxgarad siyaasiyiin madaxdhaqameed saraakiil ciidan qeybaha kala duwan ee bulshada munaasabadda ahayd mid gaar diyaariyey iyadoo madaxweynaha somaliland md axmed maxamed maxamuud siilaanyo uu martida ugu sameeyey casho sharaf madadaalo ballaaran goobta isugu yimid badan laba boqol qof kuwaas weyn uga qaybqaatay xuska maalinta taariikhiga ee 26 june taas astaan bilowgii xornimada gobollada waqooyi ee soomaaliya calankii ugu horreeyey ee soomaaliyeed ee hargeysa laga taagay madaxweynaha garab fadhiyey madaxweyne xigeenka md cabdiraxmaan cabdilaahi ismaaciil saylici madaxweynihii hore ee somaliland daahir rayaale kaahin madaxweyne xigeenkii hore axmed yuusuf yaasiin guddoomiyaha golaha wakiillada md cabdiraxmaan cirro xoghayaha guud ee golaha guurtida sidoo kale goobta joogay taliyeyaasha ciidamada kala duwan sida milatariga booliska asluubta badda kuwaas mid ahaa dadka lagu casuumay xafladda dhinaca haweenka goobta isugu yimid marwada koowaad ee dalka marwo aamina waris marwada labaad ee madaxweyne xigeenka marwo raxma x maxamuud suldaan marwadii madaxweynihii hore marwo hudda barkhad marwadii madaxweynihii hore ee geeriyooday maxamed xaaji ibraahim cigaal marwo kaltuun xaaji daahir sidoo kale wasiirka waxbarashada somaliland marwo samsam cabdi aadan isku soo wada duuboo xafladda ahayd mid weyn agaasimay tarjumaysay midnimo isku xidhnaan bulsho madaxweyne siilaanyo khudbad kooban halkaas jeediyey qoto dheer uga hadlay taariikhda somaliland marxaladihii kala duwanaa ee soo martay dib xusuusiyey dadkii soo qaybgalay waayihii gumeysiga ingiriiska sidii shacabka somaliland halgameen helaan xorriyaddooda sidoo kale xusay midowgii labada gobol ee waqooyi koonfur ee soomaaliya kaas markii hore lagu sameeyey himilo weyn ahayd dhiso soomaaliweyn mideysan kooban shanta soomaaliyeed kastaba ha ahaatee madaxweynaha tilmaamay midowgaasi aanu sidii rabay hirgelin isla markaana uu keenay caqabado siyaasadeed kala fogaansho horseeday somaliland dib ugu laabato goaankeeda siyaasadeed xusay dadka somaliland maanta gaareen heer faani karaan nabad dimoqraadiyad xasillooni taas uu tilmaamay guul weyn gaareen shacabka dowladnimada somaliland madaxweyne siilaanyo hadalkiisa adkeeyey xuska maalintan uu yahay mid muhiim jiilasha cusub maadaama uu xasuusinayo taariikhda halganka dadaalkii soo maray helitaanka xorriyadda sheegay somaliland tahay bulsho isku xidhan leh masiir mustaqbal wadajir isla markaana goan tahay sii waddo dhismaha dowladnimo xooggan dimuqraadi dabaaldegani mar walba inoo noqon doonaa wax ina xasuusiya taariikhdeenii hore waxaan halkaan caddeyneynaa somaliland tahay dal maanta leh dimoqraadiyad xasilooni bulsho isku xidhan masiirkooda mustaqbalkooda mideysan yahay illaahay waxaan baryeynaa inuu inaga dhigo kuwo horumar gaara ayuu yiri madaxweyne siilaanyo madaxweynaha sidoo kale taabtay arrinta wadahadallada dhexeeya somaliland soomaaliya isagoo sheegay inkastoo wadahadallo socdaan ama aysan socon haddana jiraan dano badan labada dhinac isku xira caddeeyey somaliland diyaar tahay wadahadal balse aysan marnaba gorgortami doonin madaxbannaanideeda gooni isu taaggeeda waxaan caddeyneynaa caalamka cid kasta na dhageysanaysa wadahadal ha galo ama yaan gelin haddana jiraan dano badan dhexeeya somaliland soomaaliya laakiin somaliland mar walba adkeysaneysaa madaxbannaanideeda gooni isu taaggeeda ayuu sii raaciyey madaxweynaha xafladda sidoo kale ahayd mid lagu soo bandhigay muusig suugaan madadaalo kala duwan tarjumayey dhaqanka soomaaliyeed gaar ahaan kan somaliland dadkii soo qaybgalay weyn muujiyey farxad qiimeyn hayaan munaasabadda iyagoo tilmaamay mid muhiim xoojinta midnimada bulshada xusuusinta taariikhda ugu dambeyntii munaasabadda lagu xusayey 26 june ee dhacday hargeysa ahayd mid muujisay sida somaliland muhiimad siiso taariikhdeeda isla markaana sii waddo dhismaha dowladnimo saleysan dimoqraadiyad xasillooni horumar sidoo kale ahayd fariin cad socota bulshada gudaha beesha caalamka taas saabsan mowqifka somaliland ee madaxbannaanideeda mustaqbalkeeda siyaasadeed,AI,AI,Unknown
duhurnimadii maanta agagaarka xarunta madaxtooyada ee villa soomaliya kusoo dhacay ilaa tira hoobiyeyaal gaaya saddexkuwaas dhawaqa jugtooda lag maqlay degmooyin tirsan gobolkan banaadir madaafiicda warar helayo sheegayaan inay kala dhaceen agagaarka safaaradda itoobiya leedahay xeyndaabka madaxtooyadaxaafad lagu magacaabo kaambada dhegan xarunta commando polizio agagaarka safaaradda itoobiya ilaa xaqiijiyay hoobiyeyaashaas dhaawacmay hal ruux shacab ahwaxaana dad sugan goobaha madaafiic kusoo dhaceen sheegeen inay casbi soo wajahdaykadib markii hoobiyeyaasha kusoo dahceen xaafadahooda hayadaha amniga soomaaliya weli hadlin hoobiyeyaasha maanta kusoo dhacay xeyndaabka madaxtooyada soomaaliyawaxaana hoobiyeyaal horay ugu soo dhacay agagaarka madaxtooyada sheegtay ururka alshabaab,HUMAN,HUMAN,Unknown
shaki kuma jiro tvga aljazeera uu 20 sano ee ugu dambeeyay uu dowadda qatar dhul ahaan dad ahaamba yar uu dhulka kasoo qaaday taasi maanta uu dhigay dowladd weyn uga dhex muuqata qariida caalamka aljazeera noqotay dariishad ama dallad tiirsantahay dowladda qatar sida ugu tiirsantahay kale dhoofinta shidaalka fadliga aljazeera darteed dowladda qatar suurto gashay inay kaalin weyn ciyaarto siyaasadda khaliijka sidoo kale qatar suurto gashay inay marti galin doonto koobka ciyaaraha aduunka sanadka 2022 da iyadoo arimahaas dhan jiraan hadana jira dhinaca kale cabsi weyn laga qabo mustaqbalka shabakadda aljazeera uu mugdi galo sababo xiriir dhibaatooyinkii ugu dambeeyay ee soo muuqday khaliijka aljazeera horay sabab unoqotay inay dhacaan dhibaatooyin diblomaasiyadeed kuwaas dhex dhacay dowladda qatar dowladaha midka yihiin masar sacuudiga ciraaq sidoo kale jira dhibaatooyin aljazeera dhex hurisay dowladda qatar masar dib markii uu dhacay taliskii madaxweyne xusni mabaarak cirka isku sii shareeray xiisadda dagaal ee dhex taagan qaahira dooxa markii hadana uu dhacay taliskii madaxweyne maxamed mursi dhibaatooyinkaas dhan huriyay tvga aljazeera dhibaatooyin uu horseeday tvga aljazeera hor inta uusan xumaan xiriirka dhaxeeya dowladda qatar dowladaha xiriirka jaray jiray warmurtiyeed soo saareen dowladaha sacuudi carabiya imaaraadka kaasi qotomay weybseetka aljazeera uusan shaqeyn doonin labada waddan iyagoo hoosta xariiqay inuu baahiyo warar wax dhibaya sharafta karaamada deganaasha labada dal isla goaankaas dabo socday mid kale qaateen 4 dowladood caraba kuwaas gabi ahaan dhawaaqay inay xiriirka jareen dowladda qatar arrintaasi noqotay tii ugu xumeyd dhacda khaliijka xiriirka dhaxeeya dowladda qatar aljazeera jira xiriir aad aad weyn dhaxeeya dowladda qatar tvga aljazeera dowladda qatar sanadkii 1996dii bishii november aasaastay tvga aljazeera iyadoo bixisay lacag dhan 150 malyan waxaana bixiyay lacagtaas amiirkii hore ee markaasi talada hayay sheikh xamda binu khaliifa ujeedka dowladda qatar aasaastay tvga aljazeera uu ahaa inuu noqdo afhayeenka rasmiga ee dowladda qatar qatar adeegsato arimo siyaasadeed aadan dowladaha khaliijka dersikaba qatar aljazeera adeegstaa inay soo dhaweysato dowladda rabto markaasi inay colaadiso riixdo dowladda qatar qabtaan jira wadamo badan sheeganayo dowladda qatar faragalin hayso iyadoo adeegsaneysa warabaahinta aljazeera markaasi barnaamijyo tixano sameyso dowladda qatar isgaaraan ilaa hadda qatar bil walbo maalgalisaa aljazeera lacag dhan 30 milyan doolarka mareykanka taasi uu bixiyo bil walba amiirka dowladda qatar shekih tamiim binu xamd aala thaani muuqata aljazeera awood badantahay kana sareyso wakaaladda wararka qatar tvga afka dowladda hadlo ee qatar kuwaas aan lagu bixin dhaqaalaha lagu bixiyo aljazeera aljazeera malaxiraa mise badalaa aljazeera inay qaadataa sharci inay isku shaadheyn sameyso siyaasadda tafaftirkeeda wararka aadan dowladaha xiriirka jaray qatar haddii dooneyso inay sii jirto sumcadeedana sii joogto aljazeera lama xirayo rayi ahaanteyda balse badaleysaa siyaasadeeda aadan dhanka faafreebka wararka xilli dowladda sacuudi carabiya xirtay guud ahaan xafiisyadii aljazeera heed magaalada riyaadh ee caasimadda sacuudiga iyadoo dhici karto dowladaha kalana xiraan lamida sacuudiga dadka qaar arkaan aljazeera aasaasay inay shaqeyso isku dirka xilaafka waddamada khaliijka taasi rumeysanyahay iyadu horseed aheyd inuu dhaco gugiga carbeed dowladaha deriska qaarkood codsanayaan guud ahaan xiro tvga aljazeera kaasi laf dhuun taagan noqday arintaani haddii dhacdo dharbaaxsho weyn tahay hanqal taagii dowladda qatar laheyd mustaqbalka aljazeera shaqaalaha shaqeeya warbaahintaan kuwaas kor dhaafaya 3 kun qof kuna kala sugan magaalada dooxa guud ahaan daafaha caalamka,HUMAN,HUMAN,Unknown
raiisul wasaaraha xukuumadda f soomaaliya mudane cabdiweli sheekh axmed maxamed cambaareeyay weerarkii foosha xumaa ee kooxaha argagixisadu saaka dileen allaha naxariistee xildhibaan hore liibaan cabdullahi nuur una rajeeyey caafimaad xildhibaan mayow mustaf isaaq dhaawac soo gaaray raiisul wasaaraha sheegay falalka argagaxisadu gaysanayso caasimadda muujinayso awooda kooxaha nabad diidka soo ururtay iney fuliyaan falal gaadmo waxana aad farayaa ciidamda amnigu hortaagaan kooxahaan caadaystay laynta dadka bulshada dhexdeeda maqaamka lehanigoo hadlaya magacayga kan xukuumadda kan shacabka soomaaliyeed waxaan halkaan tacsi tiiraanyo leh uga dirayaa qoyskii ehelkii dhamaan shacabka soomaaliyeed dilkii saaka gaystay marxuum ex xildhibaan hore liibaan cabdullahi kooxo hubaysan saaka dileen xamar weyne waxaan ilaahay uga baryayaa inuu jannatul fardowso waraabiyo samir imaana siiyo ehelka qaraabada dhammaan intii jeclayd ayuu yiri raiisul wasaare cabdiwali dhanka kalana caafimaad taam rajyeeyey inuu alle siiyo xildhibaan mayow mustaf dhaawaceen kooxaha nabad diidku,HUMAN,HUMAN,Unknown
imtixaanka shahaadiga fasalka 4aad ee dugsiga sare soomaaliya maanta rasmi uga bilowday guud ahaan soomaaliya laga reebo gobolada puntland somaliland iyagu imtixaankooda gaar umaamusha newsinsideku dhowaad 35000 arday qeyb galay imtixaankaan taariikhaysan sanad dugsiyeedka 20192020 waxaana daahfuray raysal wasaare xigeenka soomaaliya mahdi maxamed guuleed raiisul wasaare xigeynka dalka dhammaan ardayda soomaaliyeed rajeeyay guuleystaan imtixaanka kanasoo dhalaalaan cilmigii lasoo baray wasiiru dowlaha wasaaradda waxbarashada cabdiraxmaan maxamuud cabdulle jaabir hadlay imtixaanka sida ardayda soomaaliyeed ugu diyaarsan yihiin wuxuuna sheegay wasaaradda ahmiyadda koobaad siineyso horumarinta waxbarashada dalka imtixaanka qeyb ahaa ardayda baahiyaha gaarka qaba kamid yihiin kuwa araga waxayna wasaaradda waxbarashada sameysay meelo gaar loogu tala galay imtixaanka galaan abdiweli m sheikh hiiraan online,HUMAN,HUMAN,Unknown
madaxweynaha iran hassan rouhani maanta laba bilood siiyey dalalka yurub badbaadiyaan heshiiskii 2015kii laga gaaray nukliyeerka dalkiisa rouhani kastaba digay tehran diyaarineyo xadgudubyo kale dheeri sameyso heshiiska kuwaas yeelan doono saameyn aan caadi ahayn hadalkiisa imanaya ayada saraakiisha iran jawaabo iskhilaafsan bixiyeen yabooh yimid faransiiska deyminayo 15 bilyan dollar illaa dhammaadka sanadka haddii iran buuxda ugu hoggaansanto heshiiska sarkala sare sheegay iran hoggaansameyso heshiiska haddii lacagtaas dayn ahaan siiyeo ama iibsado saliid halka taleefishinka dowladda ee press tv uu sheegay tehran diiday yabooha midowga yurub iran baxday sanado badan godoon dhaqaale kadib markii heshiiska gaartay quwadaha caalamka sanaddii 2015 ayada dhaafsaneysa cunqabateenada laga qaado hase yeeshee madaxweynaha mareykanka baxay heshiiska sanadkii tagay dibna usoo rogay cunaqabateenada rouhani hanjabay iran qaadi doonto tallaabooyin dheeri shanta bishan haddii faransiiska dalalka ee yurub ee heshiiska qeybta ahaa ayasan filan difaacin iran xayiraadaha mareykanka,HUMAN,HUMAN,Unknown
socdaalka ruuxiga ee madaxweynaha puntland hogaanka nabadda waajibaadka diiniga socdaalka madaxda qaranka ama kuwa dawlad goboleedyadu inta badan uu qotomaa arrimo siyaasadeed diblamaasiyad ama horumarin dhaqaale kastaba ha ahaatee jira xilliyo madaxdu safraan arrimo baxsan maamulka maalin laha iyagoo xuubsiibanaya xilka ugu weyn ee saaran qof kasta muslim gudashada tiirka shanaad ee islaamka madaxweynihii hore ee dawlad goboleedka puntland dr cabdiweli maxamed cali gaas wefti ballaaran uu hoggaaminayo safar ugu kicitimay dalka boqortooyada sucuudiga iyagoo ujeedkoodu yahay qaybgalka acmaasha xajka bilowga safarka maamuuska garoonka boosaaso safarkan bilowday magaalada ganacsiga ee boosaaso uu ahaa mid weyn soo agaasimay magaalada boosaaso halbowlaha dhaqaalaha puntland markaas adeegaysay marinka madaxdu kaga dhoofayaan dalka madaxweynaha weheliyey xubno miisaan leh qaranka uu ugu horreeyo guddoomiyaha baarlamaanka puntland mudane axmed cali xaashi masuuliyiin kale tirsan madaxtooyada qoysaska madaxda sagootinta weftiga qayb qaatay masuuliyiin heer gobol heer degmo maamulka gobolka bari kan degmada boosaaso weheliyaan taliska qaybta booliska ee gobolka garoonka sagootiyey madaxda tani muujinaysaa wadashaqaynta dhow ee dhaxaysa laamaha fulinta sharciga maamullada maxalliga ee puntland dardaaranka madaxweynaha nabadda wadajirka hor intaanay diyaaraddu kicin dhabonaha garoonka boosaaso madaxweyne dr cabdiweli maxamed cali gaas uu shacabka puntland gudbiyey fariin xambaarsan xikmad masuuliyad isagoo dareensan maqnaanshaha hoggaanka sare ee dalku baahan tahay feejignaan dheeri uu diiradda saaray laba qodob muhiim ilaalinta nabadgelyada madaxweynuhu uu shacabka dhiirigeliyey inay iyagu yihiin waardiyaha koowaad ee nabadooda nabadda puntland hantida ugu qaalisan ee haystaan ilaalinteeduna baahan tahay qof kastaa xil iska saaro xasiloonida deegaanka wadashaqaynta ciidamada iskuxirnaanta dadweynaha ciidamada ammaan seeska guusha nabadgelyada madaxweynuhu adkeeyey muwaadiniinta inay garab istaagaan wiilasha gabdhaha taagan ilaalinta naftooda maalkooda dardaarankan ma ahayn mid maamul kaliya balse ahaa mid aabe hoggaamiye doonaya inuu reerkiisa kaga tago xaalad ammaan inta uu maqan yahay gudashada waajibaadka alle macnaha xajka ee hoggaamiyaha muslimka xajku maaha safar tamashleyn balse safar ruuxi qofka saaraya dhibka adduunyada xilalka uu hayo isagoo sinnaanaya malaayiin dad isugu yimid banka carafo madaxweyne dr cabdiweli gaas isagoo aqoonyahan siyaasi safarkan galay uu muujiyo addoonnimada uu qabo eebbe weyne goobaha barakaysan filayaa hoggaamiyuhu uu duceeyo dalkiisa dadkiisa sida cad hadalkiisa madaxweynuhu alle baryey inuu nabad barwaaqo soo celiyo dalka isaguna uu nabad ugu soo laabto deegaanka tani muujinaysaa xitaa isagoo gudanaya waajibaad shakhsi haddana maskaxdiisu xiran tahay masiirka dadkii doortay qaranka uu matalo puntland maamul amni dib safarka maqnaanshaha madaxweynaha guddoomiyaha baarlamaanka muddo kooban imtixaan tahay nidaamka dawladnimo ee puntland muujinaysaa hayadaha dawladdu yihiin kuwo dhisan shaqayn kara iyadoo aanay madaxdu joogin taas calaamad muujinaysa bisayl siyaasadeed ciidamada ammaanka ee boosaaso guud ahaan puntland saaran masuuliyad dheeri fuliyaan dardaarankii madaxweynaha iyadoo dadweynuhuna yihiin isha ugu muhiimsan ee xogta xasiloonida gunaanad safarka dr cabdiweli maxamed cali gaas ee boqortooyada sucuudiga mid isugu jira waajibaad diini mid qaran fursad uu hoggaamiyuhu soo cusboonaysiinayo naftiisa isagoo dalka tagay isagoo dardaaran adag uga tagay shacabka hayadaha ammaanka sagootintii ballaarneyd ee loogu sameeyey boosaaso markhaati tahay taageerada ixtiraamka uu dhex leeyahay bulshada dhexdeeda waxaan rajaynaynaa madaxweynaha weftigiisu soo gutaan xajka allaahna aqbalo dalkana ugu soo laabtaan nabad barwaaqo iyadoo puntland sii ahaato meel xasiloon horumarkeeda kalsoon,AI,AI,Unknown
